d	d_w	d_0	test	analysis
0.8311500737419091	0.07091641954775899	0.09793350671033199	imp2	base
0.8311500674243884	0.07943235086367431	0.08980286393116291	slim	base
0.8235158987567118	0.036302297986130244	0.1401818032571579	imp1	base
0.8235158973960658	0.07460667286923495	0.10187742973469924	imp2	base
0.8235158917783032	0.08231547149986866	0.09448056212240609	slim	base
0.8229400668071535	0.034944001294099684	0.14211593189874683	imp1	base
0.8229400723572246	0.07706713386042655	0.09999279378234893	imp2	base
0.8229400702314977	0.08138199610564681	0.09537836803301877	slim	base
0.83061668085236	0.03551020346847841	0.13387311567916163	imp1	base
0.8306166805600215	0.0711727430594868	0.09821057638049174	imp2	base
0.8306166868198307	0.07969367190648932	0.09025392986698912	slim	base
0.834107524457798	0.03778046976125852	0.12811200578094353	imp1	genes_1k
0.834107599293228	0.07415656917998353	0.09173583152678848	imp2	genes_1k
0.8341075668421596	0.0728811809641788	0.18488696190771137	slim	genes_1k
0.8240451225440673	0.04563010183497679	0.13032477562095596	imp1	genes_1k
0.8240450557869858	0.07535611307129012	0.10059883114172406	imp2	genes_1k
0.8240450845335003	0.07868920893341683	0.1852431642663327	slim	genes_1k
0.8318381509267432	0.03314570074789799	0.13501614832535885	imp1	genes_1k
0.8318380962062262	0.0715379006039811	0.09662400318979267	imp2	genes_1k
0.8318381180223285	0.07665470494417863	0.1751395534290271	slim	genes_1k
0.833590654668012	0.03527061938776652	0.1311387259442215	imp1	genes_1k
0.8335905996853821	0.08046281186139168	0.08594658845322631	imp2	genes_1k
0.8335906143871565	0.08006586394977874	0.17845013893176903	slim	genes_1k
0.834477019303381	0.0375877550779872	0.12793522561863174	imp1	genes_1k
0.8344770100843789	0.06580444136082803	0.09971854855479309	imp2	genes_1k
0.834477022249948	0.07683510085256809	0.186005406529424	slim	genes_1k
0.8196104261038892	0.035263968471506354	0.14512560542460448	imp1	genes_1k
0.8196103750852877	0.06857259768405899	0.11181702723065332	imp2	genes_1k
0.8196103756323324	0.08223011516521364	0.1920137767732214	slim	genes_1k
0.8269826059194474	0.032740203345148586	0.14027719073540398	imp1	genes_1k
0.8269826132750118	0.07356771226666828	0.09944967445832	imp2	genes_1k
0.8269826021987405	0.07909061799551713	0.18849396947379654	slim	genes_1k
0.8282386954000545	0.036937432693104226	0.13482387190684136	imp1	genes_1k
0.8282387247756916	0.07788697703341635	0.09387429819089207	imp2	genes_1k
0.8282387190684134	0.08130588479933458	0.18226242462050324	slim	genes_1k
0.8240651637029365	0.03917216620170297	0.13676267009536056	imp1	genes_1k
0.8240651451837566	0.07789563912996893	0.09803921568627451	imp2	genes_1k
0.8240651451837566	0.08196721311475409	0.18847101682202932	slim	genes_1k
0.8287740913736454	0.038104328079242133	0.13312158054711248	imp1	genes_1k
0.8287741027857561	0.07833602892650324	0.09288986828774062	imp2	genes_1k
0.828774062816616	0.07912867274569402	0.17821681864235053	slim	genes_1k
0.8238542091697392	0.035766207496927487	0.14037958333333334	imp1	genes_1k
0.8238541285569105	0.07370680894308942	0.1024390625	imp2	genes_1k
0.8238541666666667	0.08145833333333333	0.18885416666666666	slim	genes_1k
0.842037239816831	0.037844984394847146	0.1201177757883219	imp1	genes_1k
0.842037220215376	0.07288121209338756	0.08508156769123644	imp2	genes_1k
0.8420372028250274	0.07162041181736795	0.17537053615836068	slim	genes_1k
0.8393856088273997	0.034154722776709834	0.12645966839589054	imp1	genes_1k
0.8393856423558133	0.06353104974061641	0.09708330790357034	imp2	genes_1k
0.8393856169260503	0.07394975078832265	0.17943240768996033	slim	genes_1k
0.8365549460974164	0.034748640672343	0.12869641323024056	imp1	genes_1k
0.8365549477305978	0.07681135381579395	0.08663369845360824	imp2	genes_1k
0.8365549828178694	0.07366838487972507	0.18900343642611683	slim	genes_1k
0.8237691851277984	0.033665433875023826	0.1425653809971778	imp1	genes_1k
0.8237691917155698	0.08099269811405277	0.09523811017037734	imp2	genes_1k
0.823769206647852	0.08090310442144873	0.18532455315145813	slim	genes_1k
0.8394024501910264	0.03539628411751174	0.12520126569146178	imp1	genes_1k
0.8394024276377218	0.07726423902894491	0.08333333333333333	imp2	genes_1k
0.8394024276377218	0.0718954248366013	0.184147733167341	slim	genes_1k
0.8333833708656075	0.03654793983830748	0.13006868929608492	imp1	genes_1k
0.8333833589330618	0.07765509105191869	0.08896155001501953	imp2	genes_1k
0.8333833984179433	0.0749974967457695	0.17883248222689496	slim	genes_1k
0.8358585665326737	0.037882910740053594	0.12625852272727273	imp1	genes_1k
0.8358585913964203	0.07369307106149212	0.09044833754208755	imp2	genes_1k
0.8358585858585859	0.07765151515151514	0.1880260942760943	slim	genes_1k
0.8286865020756775	0.03163877673473141	0.13967472118959107	imp1	genes_1k
0.8286864625975185	0.06319437176844592	0.10811916563403552	imp2	genes_1k
0.8286864931846345	0.07744733581164807	0.1822593969434118	slim	genes_1k
0.8366727275467538	0.03461699113367524	0.12871028131957093	imp1	genes_1k
0.8366727748304845	0.06976711587989798	0.09356010928961749	imp2	genes_1k
0.8366727383120826	0.07377049180327869	0.1796195102206031	slim	genes_1k
0.8262606327941382	0.03467306767017456	0.1390662995356873	imp1	genes_1k
0.8262606361974751	0.08249846109223437	0.09124090271029046	imp2	genes_1k
0.8262606629953568	0.07731346506856711	0.1939315408703164	slim	genes_1k
0.8319550471568105	0.03638890383859536	0.13165604900459416	imp1	genes_1k
0.8319550864409334	0.06516926271680011	0.10287565084226646	imp2	genes_1k
0.8319550791220011	0.07381316998468607	0.18560490045941805	slim	genes_1k
0.8291467951780827	0.03232326311550498	0.1385299417064123	imp1	genes_1k
0.8291467933394154	0.07117604714813089	0.09967715951245364	imp2	genes_1k
0.8291467938526762	0.07779544250132485	0.18844727080021198	slim	genes_1k
0.8259307372886338	0.037399765650621655	0.1366694970607446	imp1	genes_1k
0.8259307600194276	0.07551154348590663	0.0985576964946658	imp2	genes_1k
0.8259307642064011	0.07696494665795775	0.1952971913781842	slim	genes_1k
0.8293234181045153	0.043536853332869024	0.12713972856261566	imp1	genes_1k
0.8293235091750943	0.06957069193533139	0.10110579888957434	imp2	genes_1k
0.8293234628829941	0.07814106518609912	0.18075262183837137	slim	genes_1k
0.8220607038723712	0.03516085112130774	0.14277844500632111	imp1	genes_1k
0.8220606885401109	0.07354592755765563	0.10439338390223346	imp2	genes_1k
0.8220606826801518	0.08375474083438685	0.18499789296249472	slim	genes_1k
0.8281035249895545	0.03388094410711748	0.13801553090332805	imp1	genes_1k
0.828103568146443	0.06565152958203035	0.10624490227152668	imp2	genes_1k
0.8281035393555204	0.07554146856840993	0.19281563655573164	slim	genes_1k
0.8294452959833613	0.04002696943913747	0.1305277345775013	imp1	genes_1k
0.8294453324900803	0.08018608275097716	0.09036858475894245	imp2	genes_1k
0.8294453084499741	0.07858994297563504	0.1857957490927942	slim	genes_1k
0.8353036572673278	0.034467485503208696	0.13022885722946348	imp1	genes_1k
0.8353036379113219	0.0691820648268816	0.0955142972617965	imp2	genes_1k
0.8353036273618268	0.07214307365868444	0.18015560270789127	slim	genes_1k
0.827156556552001	0.03261946665135056	0.14022397679664841	imp1	genes_1k
0.8271565193620067	0.07478053080449885	0.09806294983349446	imp2	genes_1k
0.8271565152003437	0.0808894618111505	0.1854119669137394	slim	genes_1k
0.8319248780654767	0.039548048382097634	0.12852707355242565	imp1	genes_1k
0.8319248703248703	0.07552802482379947	0.0925471048513302	imp2	genes_1k
0.831924882629108	0.07636932707355243	0.1878977569118414	slim	genes_1k
0.8330158535989431	0.031580231057141556	0.13540391534391535	imp1	genes_1k
0.8330158584199964	0.06928297755883964	0.09770116402116402	imp2	genes_1k
0.833015873015873	0.07492063492063492	0.18994708994708992	slim	genes_1k
0.8327195074067726	0.03641339621508137	0.1308670963781461	imp1	genes_1k
0.8327194959302187	0.06624633177594055	0.1010341722938408	imp2	genes_1k
0.832719459791283	0.07253939021894823	0.1838551258440761	slim	genes_1k
0.8272905798016301	0.038785651992605995	0.13392376820576388	imp1	genes_1k
0.8272905578696769	0.06898813234827579	0.10372130978204731	imp2	genes_1k
0.8272905691560789	0.07602520400785043	0.18593120545398203	slim	genes_1k
0.82776060197408	0.031953123516116164	0.1402862745098039	imp1	genes_1k
0.8277606014291126	0.059581194236522056	0.11265820433436531	imp2	genes_1k
0.8277605779153767	0.08080495356037151	0.1844169246646027	slim	genes_1k
0.8242081140768954	0.035998200166863795	0.1397936857562408	imp1	genes_1k
0.8242080539989876	0.06201944757432899	0.11377249842668347	imp2	genes_1k
0.8242080973358507	0.07667295993287182	0.18900776169498637	slim	genes_1k
0.8341969419287336	0.032549172060903624	0.1332538860103627	imp1	genes_1k
0.834196914864341	0.06507495346848433	0.10072813166717465	imp2	genes_1k
0.8341968911917099	0.07487554607335162	0.18276948084933456	slim	genes_1k
0.8265773059452902	0.04031215037985075	0.13311054367485903	imp1	genes_1k
0.8265772445288876	0.0691573016994346	0.10426545377167784	imp2	genes_1k
0.8265772954569635	0.07756144270667092	0.1908713692946058	slim	genes_1k
0.8276118183573069	0.03825033464120968	0.13413784700148337	imp1	genes_1k
0.8276117322962242	0.071211747254528	0.10117652044924773	imp2	genes_1k
0.8276117821572367	0.07554566645475735	0.1919898283534647	slim	genes_1k
0.8256783980733902	0.03192006037872683	0.142401541547883	imp1	genes_1k
0.8256784279700504	0.07494273135842594	0.0993788406715236	imp2	genes_1k
0.8256783866539964	0.0806673001794953	0.18530250237567308	slim	genes_1k
0.8242885499061243	0.03423054456124057	0.14148090553263515	imp1	genes_1k
0.8242885495304366	0.07388166098474376	0.10182978948481963	imp2	genes_1k
0.8242885856341902	0.08039775732571669	0.18787686448746427	slim	genes_1k
0.8247904097644551	0.033778411205512074	0.14143117903003288	imp1	genes_1k
0.8247904329831264	0.0631262602143691	0.11208330680250451	imp2	genes_1k
0.8247904064522976	0.07842513000106123	0.19091584421097313	slim	genes_1k
0.8288895329338736	0.039615625917898835	0.1314948411482276	imp1	genes_1k
0.8288896091512059	0.06942216937571208	0.10168822147308203	imp2	genes_1k
0.8288895699254265	0.07927265297783226	0.18061088977423637	slim	genes_1k
0.831880404235221	0.037353406474617094	0.1307661892901619	imp1	genes_1k
0.8318803976279716	0.07050918311092413	0.0976104192611042	imp2	genes_1k
0.8318804483188045	0.07669157326691572	0.18493150684931506	slim	genes_1k
0.8355443681353039	0.03731497067286625	0.12714066119182987	imp1	genes_1k
0.8355443741354064	0.06409291792608027	0.10036270793851337	imp2	genes_1k
0.8355443251210781	0.07443672352074121	0.187934301958307	slim	genes_1k
0.8316097810867475	0.037615853510557365	0.13077436540269508	imp1	genes_1k
0.8316097249410829	0.08094631809662733	0.08744395696228978	imp2	genes_1k
0.8316097357150318	0.07771858351613914	0.18249242661652565	slim	genes_1k
0.8224366950979434	0.04060824056000595	0.13695506434205065	imp1	genes_1k
0.8224366933109367	0.06748578489578808	0.11007752179327523	imp2	genes_1k
0.822436695724367	0.08208800332088004	0.1814030718140307	slim	genes_1k
0.8317737358701761	0.02996560702855544	0.13826065710126845	imp1	genes_1k
0.831773753500213	0.07032980233260047	0.09789644416718653	imp2	genes_1k
0.8317737575379497	0.07891453524641297	0.1824703680598877	slim	genes_1k
0.8270304061247602	0.03606723801659129	0.1369023558586485	imp1	genes_1k
0.8270303322541388	0.07667332552639435	0.09629634221946683	imp2	genes_1k
0.8270303781773094	0.07811531308121512	0.18361231659433766	slim	genes_1k
0.8387481474614076	0.03022542432200031	0.13102642821659216	imp1	genes_1k
0.8387481397444867	0.05898350456748551	0.1022683556880278	imp2	genes_1k
0.8387481371087928	0.07024341778440138	0.18132141082960754	slim	genes_1k
0.8322527464285279	0.03134692425172328	0.13640032931974888	imp1	genes_1k
0.8322527830043048	0.06986988860215804	0.0978773283935371	imp2	genes_1k
0.832252752907276	0.07749305341154678	0.18421323453740868	slim	genes_1k
0.8349944376548883	0.03600656909030442	0.1289989932548072	imp1	genes_1k
0.8349944274378778	0.0699881558702869	0.09501741669183529	imp2	genes_1k
0.8349944629014396	0.0753045404208195	0.18030806402899427	slim	genes_1k
0.8402927940019569	0.03695671625683268	0.12275048974121043	imp1	genes_1k
0.8402928626880718	0.06700263169279222	0.092704505619136	imp2	genes_1k
0.8402928136921333	0.0760903185895453	0.17733786988349312	slim	genes_1k
0.8275398029503186	0.03649878591787921	0.13596141113180218	imp1	genes_1k
0.827539806486594	0.07389594770335009	0.09856424581005586	imp2	genes_1k
0.8275398303331265	0.07841920132422925	0.1866335609352369	slim	genes_1k
0.8377300623297204	0.03247760638193614	0.12979233128834355	imp1	genes_1k
0.8377300811583848	0.07791010289069494	0.08435981595092025	imp2	genes_1k
0.8377300613496932	0.07372188139059305	0.18333333333333335	slim	genes_1k
0.8277213353599365	0.03514789378025831	0.13713077085980518	imp1	genes_1k
0.8277212724043412	0.06060570768883955	0.11167301990681916	imp2	genes_1k
0.827721304531978	0.07496823379923762	0.19070309191020754	slim	genes_1k
0.8361512318358381	0.031184765704893556	0.13266400245926835	imp1	genes_1k
0.8361512090159563	0.06763760131297082	0.09621118967107285	imp2	genes_1k
0.8361512450046111	0.07377805102981863	0.1807562250230556	slim	genes_1k
0.8390273881565331	0.037166928043323284	0.12380568380014363	imp1	genes_1k
0.8390274029019605	0.07081839580533403	0.09015420129270545	imp2	genes_1k
0.8390273930440135	0.071303990971581	0.18200471940084129	slim	genes_1k
0.8333333247685164	0.031672693183340025	0.1349939820481436	imp1	genes_1k
0.8333333044656397	0.06721698113207547	0.09944971440228478	imp2	genes_1k
0.8333333333333334	0.07466340269277845	0.17931456548347613	slim	genes_1k
0.8262658098682512	0.03631921122879532	0.1374149789029536	imp1	genes_1k
0.8262658472215434	0.07334807682908948	0.10038607594936709	imp2	genes_1k
0.8262658227848101	0.07921940928270041	0.1881856540084388	slim	genes_1k
0.8241949308622523	0.03967865486446659	0.1361264142732811	imp1	genes_1k
0.8241949100199332	0.07257924141609814	0.10322584856396867	imp2	genes_1k
0.824194952132289	0.0782201914708442	0.19756309834638813	slim	genes_1k
0.8262020825018696	0.03777041138566098	0.13602750611246944	imp1	genes_1k
0.8262020822591465	0.08082735946864483	0.09297055827220864	imp2	genes_1k
0.8262021189894051	0.08068459657701711	0.17929910350448247	slim	genes_1k
0.8297474730717852	0.034784592202094865	0.13546793472611995	imp1	genes_1k
0.8297474466557722	0.07688647913156799	0.0933660742126598	imp2	genes_1k
0.8297474275023387	0.07816235318573952	0.18563558881613135	slim	genes_1k
0.8303562221965355	0.03883180663455198	0.13081197116891255	imp1	genes_1k
0.8303562260573262	0.0788055831978707	0.0908381907448031	imp2	genes_1k
0.830356210174449	0.076360597513841	0.18719314739371146	slim	genes_1k
0.8278867194206427	0.03789500067480286	0.13421827990455443	imp1	genes_1k
0.8278866903735489	0.06967042136003337	0.10244288826641768	imp2	genes_1k
0.8278867102396514	0.07687519452225335	0.18549642079053844	slim	genes_1k
0.8305066945234889	0.03383595623027989	0.13565734924623116	imp1	genes_1k
0.8305066840613323	0.08015035111454709	0.0893429648241206	imp2	genes_1k
0.8305067001675042	0.07663316582914573	0.1847780569514238	slim	genes_1k
0.8278825819288083	0.033794462096348885	0.1383229559748428	imp1	genes_1k
0.8278825896220031	0.06736709591258805	0.1047503144654088	imp2	genes_1k
0.8278825995807129	0.0779874213836478	0.1872117400419287	slim	genes_1k
0.8216854526404442	0.030615137805073776	0.14769940955448202	imp1	genes_1k
0.8216854397517046	0.07847956293213862	0.09983499731615673	imp2	genes_1k
0.8216854535695115	0.07922705314009662	0.19194847020933975	slim	genes_1k
0.8271727507654045	0.04330667717738973	0.12952057205720574	imp1	genes_1k
0.8271726750425654	0.07747275950088894	0.09535456545654565	imp2	genes_1k
0.8271727172717271	0.0768976897689769	0.19548954895489548	slim	genes_1k
0.8303331285338469	0.028306329359801027	0.14136054210635216	imp1	genes_1k
0.8303331468221704	0.06638048860096227	0.10328636457686736	imp2	genes_1k
0.8303331264225119	0.0765570039313056	0.18342644320297952	slim	genes_1k
0.8202779718227745	0.03842975611995029	0.1412922720572752	imp1	genes_1k
0.8202779711966799	0.06777551374751893	0.11194651505580122	imp2	genes_1k
0.8202779532533165	0.0828595493788166	0.18856601389766264	slim	genes_1k
0.8300859471287022	0.033222454295978296	0.1366915985753195	imp1	genes_1k
0.8300858718750529	0.06432403803485703	0.10559009009009009	imp2	genes_1k
0.8300858998533418	0.07772889168238005	0.18604651162790697	slim	genes_1k
0.8288538463817609	0.033520368426188885	0.13762578519205027	imp1	genes_1k
0.8288539016820564	0.0778446875466533	0.09330141077129028	imp2	genes_1k
0.8288538770466481	0.07857069302852435	0.18381217176397896	slim	genes_1k
0.8268573554402903	0.03656581314327613	0.13657683141643354	imp1	genes_1k
0.826857355223305	0.07911570456324571	0.09402694021344939	imp2	genes_1k
0.8268573204849239	0.07874831623665941	0.18609470521189514	slim	genes_1k
0.8295816990297108	0.0308741546037562	0.13954414636653303	imp1	genes_1k
0.829581676331818	0.07364414338243827	0.09677418028574365	imp2	genes_1k
0.8295816630691746	0.07698632953027032	0.18429437763387807	slim	genes_1k
0.8302006857396702	0.036002245130033486	0.1337970691302963	imp1	genes_1k
0.830200721893133	0.0723757886728647	0.09742348943400234	imp2	genes_1k
0.8302007008601466	0.08112987150897313	0.18583412976531802	slim	genes_1k
0.8335927435455157	0.03213461406419484	0.13427264239028944	imp1	genes_1k
0.8335926963377944	0.07677144932046892	0.0896358543417367	imp2	genes_1k
0.8335926963377944	0.07749766573295985	0.180412905903102	slim	genes_1k
0.8386998351763435	0.03392022002144854	0.1273799448022079	imp1	genes_1k
0.8386998236023384	0.07303205823349933	0.08826811816416233	imp2	genes_1k
0.8386997853419197	0.07513032812020852	0.1805172237554942	slim	genes_1k
0.8303589551713975	0.04214730123885891	0.12749374358974358	imp1	genes_1k
0.830359008865407	0.08582263216023402	0.08381835897435898	imp2	genes_1k
0.8303589743589743	0.07856410256410257	0.18348717948717946	slim	genes_1k
0.8228972469819581	0.033062972071565326	0.14403978094647654	imp1	genes_1k
0.8228973235648586	0.08077058302741254	0.09633209340772887	imp2	genes_1k
0.822897292829097	0.0816284356271957	0.1830956809258111	slim	genes_1k
0.8261409020188657	0.03675571393891137	0.13710338404222291	imp1	genes_1k
0.8261409192003778	0.06715929812343469	0.10669978267618752	imp2	genes_1k
0.8261409500155231	0.07802959743350926	0.185553140846528	slim	genes_1k
0.8347391882273543	0.03461028589531566	0.13065052587733	imp1	genes_1k
0.8347391427628665	0.06847370738812796	0.09678714984900552	imp2	genes_1k
0.8347391440174945	0.07018640008330729	0.19046131417265436	slim	genes_1k
0.8369103357948908	0.03243295088214393	0.13065671332296527	imp1	genes_1k
0.8369103086832875	0.07307735331774927	0.09001233799896319	imp2	genes_1k
0.8369103162260239	0.07662001036806634	0.18341109383100052	slim	genes_1k
0.8289783717386199	0.0373762752538998	0.13364535300748026	imp1	genes_1k
0.828978416995689	0.07136137191710946	0.09966021108720156	imp2	genes_1k
0.8289783789322677	0.07920893534173583	0.18167845066092836	slim	genes_1k
0.8214586288962602	0.03939078262118403	0.1391505884825557	imp1	genes_1k
0.8214586270373097	0.0731113603523498	0.10543001261034048	imp2	genes_1k
0.82145859604876	0.08291298865069356	0.1867381252627154	slim	genes_1k
0.830716095730732	0.036272388356370214	0.1330115159128978	imp1	genes_1k
0.8307160359880209	0.07433442464849499	0.09494953936348409	imp2	genes_1k
0.8307160804020101	0.0768425460636516	0.1847780569514238	slim	genes_1k
0.8281098198473212	0.032470470944278094	0.13941970920840063	imp1	genes_1k
0.8281098785081542	0.07036938912781776	0.101520732364028	imp2	genes_1k
0.8281098546042003	0.07711362412493268	0.19084544964997308	slim	genes_1k
0.8233472064024012	0.03708865817091924	0.13956413542667948	imp1	genes_1k
0.823347231850093	0.0782159423462116	0.0984368258036954	imp2	genes_1k
0.8233472177720816	0.08106376161486703	0.19096443447612943	slim	genes_1k
0.8333833859877493	0.03254580693154262	0.13407080708070807	imp1	genes_1k
0.833383342202919	0.06931302743404469	0.0973036303630363	imp2	genes_1k
0.8333833383338334	0.0745074507450745	0.1791179117911791	slim	genes_1k
0.8281233385683979	0.0326016377498844	0.1392750236817177	imp1	genes_1k
0.8281233485777384	0.06619577572496656	0.10568087569729502	imp2	genes_1k
0.8281233554362699	0.07567624460583096	0.19113777497105566	slim	genes_1k
0.8334382210603797	0.032790748941718115	0.13377102999790225	imp1	genes_1k
0.8334382268342632	0.05643894958696609	0.11012282357877072	imp2	genes_1k
0.8334382211034194	0.07751206209355989	0.18302915880008389	slim	genes_1k
0.8233462004473153	0.042757858831035125	0.13389594072164948	imp1	genes_1k
0.8233461881908825	0.07484754033145428	0.10180627147766323	imp2	genes_1k
0.8233462199312716	0.07646048109965635	0.19641323024054982	slim	genes_1k
0.8331764462332448	0.03568266892207367	0.13114088484468153	imp1	genes_1k
0.8331764614735016	0.07577417130549648	0.09104936722100199	imp2	genes_1k
0.8331764459784541	0.07677021232088693	0.18345361363874071	slim	genes_1k
0.8328829921918656	0.03459474222222431	0.13252226558591013	imp1	genes_1k
0.8328829895212363	0.06768841045874968	0.09942860002001401	imp2	genes_1k
0.832883018112679	0.07765435805063545	0.17762433703592512	slim	genes_1k
0.8289104377287195	0.04226512684615821	0.12882443542512229	imp1	genes_1k
0.8289104025679112	0.07396450637162469	0.09712509106046414	imp2	genes_1k
0.8289103965032782	0.0789884483296909	0.18253720470392337	slim	genes_1k
0.8357427010914713	0.03676997437469256	0.12748732453383615	imp1	genes_1k
0.8357427690848743	0.07816996923484071	0.08608726168028494	imp2	genes_1k
0.8357427194636498	0.07783364760108946	0.18154200712340246	slim	genes_1k
0.837766236171071	0.03910587225652505	0.12312789157240393	imp1	genes_1k
0.837766248356461	0.07564840567390693	0.08658534596963212	imp2	genes_1k
0.8377662284724345	0.07704066034851727	0.1770100886579028	slim	genes_1k
0.8321810451377022	0.04259634853504036	0.12522260632725749	imp1	genes_1k
0.8321810106548129	0.08589127092909665	0.0819277184160905	imp2	genes_1k
0.8321810182275299	0.07919547454431175	0.18059920385501782	slim	genes_1k
0.8286413805448449	0.03631251582398408	0.13504610363117095	imp1	genes_1k
0.8286413933854092	0.07238879837305671	0.09896980824153406	imp2	genes_1k
0.828641370869033	0.07547939616483068	0.18400652794777642	slim	genes_1k
0.8282580171532397	0.034630017297698504	0.13711196554906183	imp1	genes_1k
0.8282580028706705	0.07303462503869068	0.09870737209063878	imp2	genes_1k
0.8282579719060802	0.07843740387573053	0.18312314159745718	slim	genes_1k
0.8254596414153188	0.0360760847230059	0.13846427386167529	imp1	genes_28k
0.8254596408897472	0.07763195608357014	0.09690840302668259	imp2	genes_28k
0.8254596442320457	0.08268618080446037	0.09193714323642639	slim	genes_28k
0.822404710048268	0.036173693096370384	0.14142159685536165	imp1	genes_28k
0.8224047146683477	0.07682438158195477	0.10077090374969747	imp2	genes_28k
0.8224047136192552	0.0845497108234646	0.09304557555728032	slim	genes_28k
0.8241627422533909	0.03614662593833024	0.13969063180827887	imp1	genes_28k
0.8241627365015465	0.0808924306126721	0.09494483288578136	imp2	genes_28k
0.8241627400314131	0.08416510445694211	0.09180726554187565	slim	genes_28k
0.8208358494091494	0.037591546151770565	0.14157260443907999	imp1	genes_28k
0.8208358482491172	0.08016294475027931	0.0990012070006035	imp2	genes_28k
0.820835847917924	0.08533661905719842	0.09373533158988802	slim	genes_28k
0.8251031922650969	0.0365670943336648	0.13832971340123826	imp1	genes_28k
0.8251031851566689	0.07755940388533894	0.09733741095799214	imp2	genes_28k
0.8251031888689169	0.08359962718860262	0.09143033087011516	slim	genes_28k
0.8217445022952115	0.03692145030776068	0.14133404739702782	imp1	genes_28k
0.8217444989949009	0.07861007143278127	0.09964542957231785	imp2	genes_28k
0.8217444996093652	0.08527600661979048	0.09308030276300645	slim	genes_28k
0.8212574913825919	0.038381079280323124	0.14036142933708504	imp1	genes_28k
0.8212574991905737	0.0793436212998293	0.09939887950959703	imp2	genes_28k
0.821257495059123	0.08507520182226241	0.09372592369276118	slim	genes_28k
0.8198125204138029	0.03777101330595983	0.14241646628023727	imp1	genes_28k
0.8198125186113934	0.0797303472098535	0.10045713417875313	imp2	genes_28k
0.8198125226753066	0.08679474523502163	0.09343491870638959	slim	genes_28k
0.8217947758240998	0.03552441972055904	0.14268080445534126	imp1	genes_28k
0.8217947718035439	0.0776807819545971	0.10052444624185898	imp2	genes_28k
0.8217947745789416	0.0840431716502793	0.09413677762892939	slim	genes_28k
0.8246216883604975	0.03602790615501117	0.13935040548449126	imp1	genes_28k
0.8246216887945934	0.07410326731275552	0.10127504389265111	imp2	genes_28k
0.8246216871499039	0.08322046651617757	0.09228325390853606	slim	genes_28k
0.8252845165989963	0.0374757563388625	0.13723972706214121	imp1	genes_28k
0.8252845185243479	0.07965348295280655	0.09506199852284554	imp2	genes_28k
0.825284520092658	0.08423137610366939	0.09060999764998152	slim	genes_28k
0.8239954426990279	0.03562734007570699	0.14037721722526506	imp1	genes_28k
0.8239954412001556	0.07813252556868348	0.09787203323116091	imp2	genes_28k
0.8239954441150361	0.08301927876321122	0.09306902500711857	slim	genes_28k
0.8233098333329607	0.037160212826781946	0.1395299538402573	imp1	genes_28k
0.8233098386498574	0.07598312573881767	0.10070703561132495	imp2	genes_28k
0.8233098368578047	0.08459564398673532	0.09231115332700093	slim	genes_28k
0.8219678877467282	0.03758859571447157	0.14044351653880016	imp1	genes_28k
0.8219678876171802	0.0744661877611789	0.1035659246216409	imp2	genes_28k
0.8219678866389972	0.08554060285917914	0.0926424349138473	slim	genes_28k
0.8245374040002693	0.03496027473696379	0.14050232126276693	imp1	genes_28k
0.8245374062065116	0.0762061025479651	0.09925649124552328	imp2	genes_28k
0.8245374054914445	0.08382245655922535	0.09168987929433611	slim	genes_28k
0.8233236000062257	0.03585631508304797	0.14082008491072628	imp1	genes_28k
0.8233236015588807	0.07597417331022926	0.10070222513089004	imp2	genes_28k
0.8233236004832863	0.0839374412672842	0.09264666398174251	slim	genes_28k
0.826652466078607	0.03652297077931921	0.1368245631420738	imp1	genes_28k
0.8266524616462736	0.0729358348555597	0.10041170349816668	imp2	genes_28k
0.8266524625904271	0.08260661315363524	0.09079873154295906	slim	genes_28k
0.8225343905056963	0.0357098588358314	0.14175575065847235	imp1	genes_28k
0.8225343903361104	0.07628099492247059	0.10118461474141897	imp2	genes_28k
0.822534386889084	0.08409214432041473	0.0934403612191145	slim	genes_28k
0.8230459835777388	0.03684470296561264	0.14010931345664857	imp1	genes_28k
0.823045984770949	0.07575320420713004	0.10120081102192086	imp2	genes_28k
0.8230459856076848	0.084401123464792	0.09248641372089544	slim	genes_28k
0.8240745361928136	0.03736270696792378	0.13856275683926264	imp1	genes_28k
0.8240745404076377	0.07627214437405933	0.0996533152183029	imp2	genes_28k
0.8240745399956391	0.08358912427246347	0.09235310890823395	slim	genes_28k
0.8213376220716005	0.03648927780777218	0.14217310012062725	imp1	genes_28k
0.8213376237661575	0.07893969328249548	0.09972268295134702	imp2	genes_28k
0.8213376223026404	0.08464012866907922	0.09403062592145824	slim	genes_28k
0.8241259201733048	0.037616313936617546	0.13825776589007766	imp1	genes_28k
0.8241259180899265	0.07912806484511335	0.09674601706496018	imp2	genes_28k
0.8241259207412592	0.08275005832750057	0.09309902343099022	slim	genes_28k
0.8229080425495033	0.03639764891539023	0.14069430853510645	imp1	genes_28k
0.8229080418502952	0.07629025196478452	0.10080170618492033	imp2	genes_28k
0.8229080416509849	0.08458997198176724	0.09264416844394263	slim	genes_28k
0.8251201205335532	0.03726805344021111	0.13761182602623573	imp1	genes_28k
0.825120121963749	0.07632883642154048	0.09855104161471062	imp2	genes_28k
0.8251201223668678	0.0831213526859195	0.09184165461286514	slim	genes_28k
0.8249658974941625	0.03762328306277932	0.1374108194430582	imp1	genes_28k
